,date,value,unique,transVolume,revenue,tradeVolume,marketCap
1351,2015-09-13,235.13,258271.0,205324.552129,808141.81,12692491.306,3434144189.0
1352,2015-09-14,229.86,279964.0,173163.913571,810256.5,12673625.1038,3357978768.0
1353,2015-09-15,230.88,234525.0,294774.537163,924674.4,15398001.8493,3373797492.0
1354,2015-09-16,230.0,263932.0,370896.281692,943920.0,13939823.8655,3361875500.0
1355,2015-09-17,227.86,261990.0,318018.983464,854930.72,13866113.7024,3331444219.5
1356,2015-09-18,234.0,250985.0,348999.390821,830934.0,14329545.2968,3422039400.0
1357,2015-09-19,232.99,273195.0,297651.985296,844821.74,13521375.3935,3408107823.0
1358,2015-09-20,230.71,230379.0,269941.091811,766418.62,9200032.6374,3375518010.0
1359,2015-09-21,230.2,264443.0,199282.430518,695204.0,9504293.6989,3368746800.0
1360,2015-09-22,226.56,285612.0,361778.375189,753538.56,13192196.6058,3316226688.0
1361,2015-09-23,229.43,327724.0,395641.489954,923685.18,19233663.3384,3359153459.0
1362,2015-09-24,229.95,250674.0,378283.581165,868521.15,11733627.1632,3367629247.5
1363,2015-09-25,233.9,239053.0,308868.685937,853501.1,16891696.6478,3426325082.5
1364,2015-09-26,235.79,255255.0,337513.37181,961315.83,15237774.66,3454966027.75
1365,2015-09-27,232.85,251247.0,244251.305963,842917.0,9085345.59,3413610106.25
1366,2015-09-28,238.94,246314.0,181037.701515,836290.0,16033418.7104,3503720584.0
1367,2015-09-29,237.68,267985.0,318736.798361,1033908.0,16626430.9986,3486272414.0
1368,2015-09-30,237.91,272223.0,384562.185642,928562.73,13305335.4783,3490567938.0
1369,2015-10-01,238.98,247211.0,400156.210064,927003.42,14408622.8398,3507186837.0
1370,2015-10-02,237.78,254192.0,325970.713708,748769.22,13003388.1582,3490319119.5
1371,2015-10-03,239.17,234800.0,322175.18291,914586.08,11745113.2568,3511631462.75
1372,2015-10-04,239.47,261675.0,266715.519875,908309.71,8661867.0532,3516940234.5
1373,2015-10-05,239.22,226632.0,103192.819293,890376.84,16040473.2191,3514153761.0
1374,2015-10-06,246.67,249199.0,137559.596124,924519.16,21651521.5142,3624513479.25
1375,2015-10-07,245.25,239250.0,228947.8728,834095.25,16009447.9077,3604476037.5
1376,2015-10-08,243.91,265540.0,258367.064161,841733.41,12400136.007,3585617248.25
1377,2015-10-09,244.78,211096.0,414189.946999,819523.44,10510717.7472,3599220642.0
1378,2015-10-10,245.79,278854.0,142496.506548,921712.5,10246396.1292,3614987148.75
1379,2015-10-11,248.08,234919.0,127444.619476,935013.52,8756660.4624,3649597910.0
1380,2015-10-12,246.63,232117.0,91811.9935977,868877.49,12046436.787,3629129621.25
1381,2015-10-13,249.58,235683.0,140145.04122,842332.5,20041053.4464,3673374595.5
1382,2015-10-14,254.6,228578.0,134552.685043,974099.6,18384897.4317,3748227565.0
1383,2015-10-15,254.73,307247.0,246915.041012,1045411.92,16600191.7139,3751179453.0
1384,2015-10-16,262.31,275882.0,487698.439478,1023533.62,25643112.1254,3863819742.25
1385,2015-10-17,269.07,313859.0,357461.851951,888738.21,32045899.6602,3964275577.5
1386,2015-10-18,262.44,274902.0,223137.836406,944259.12,16433851.5536,3867532353.0
1387,2015-10-19,262.44,274902.0,182747.509755,944259.12,16433851.5536,3867532353.0
1388,2015-10-20,264.16,266086.0,247367.089611,1103132.16,16059630.12,3893975956.0
1389,2015-10-21,269.8,290886.0,268856.174408,864439.2,20533407.996,3977971670.0
1390,2015-10-22,269.1,309724.0,338414.860168,983560.5,17489825.2984,3968626252.5
1391,2015-10-23,273.95,289944.0,382244.155898,1083198.3,25322556.8264,4041228215.0
1392,2015-10-24,277.43,281281.0,271083.813928,1075873.54,20969687.9336,4093632236.5
1393,2015-10-25,279.9,323968.0,254308.163242,980489.7,15134081.82,4131051097.5
1394,2015-10-26,295.01,278147.0,281649.121096,1150243.99,34299506.0256,4355203129.0
1395,2015-10-27,284.95,277058.0,155270.432072,1089933.75,23638781.2332,4207771165.0
1396,2015-10-28,294.73,282636.0,155346.807172,1173025.4,32420944.1352,4353353674.5
1397,2015-10-29,298.95,274092.0,191250.71672,1024800.6,37507904.6835,4416702247.5
1398,2015-10-30,310.36,297971.0,166038.119691,1158573.88,45043648.0032,4586422490.0
1399,2015-10-31,329.2,298795.0,198200.738276,1360583.6,55263289.9077,4866185020.0
1400,2015-11-01,310.92,318120.0,197804.428897,1190201.76,37428890.4535,4597154298.0
1401,2015-11-02,311.5,305108.0,165719.608585,1246623.0,25642526.9142,4606968187.5
1402,2015-11-03,340.69,298505.0,261794.523294,1245221.95,70310557.4196,5039912342.5
1403,2015-11-04,409.0,360192.0,465177.380257,1628638.0,171565483.282,6052054800.0
1404,2015-11-05,437.05,392233.0,433507.480144,1713673.05,240097870.246,6468809828.75
1405,2015-11-06,400.0,374641.0,461937.422891,1504000.0,144544320.094,5921920000.0
1406,2015-11-07,388.38,354664.0,216322.892855,1342629.66,104939430.582,5751218425.5
1407,2015-11-08,387.38,317500.0,254141.50213,1589032.76,41397271.7125,5737988774.0
1408,2015-11-09,381.51,333196.0,303165.579629,1344441.24,34651606.9748,5652375858.0
1409,2015-11-10,378.8,310788.0,206679.699239,1402696.4,49017974.283,5613617130.0
1410,2015-11-11,353.58,295638.0,221077.361677,1273595.16,78245096.3488,5241134019.0
1411,2015-11-12,309.9,340384.0,272654.503725,1380604.5,92221766.362,4595034502.5
1412,2015-11-13,331.6,301266.0,238831.703453,1218630.0,56103254.6262,4918001050.0
1413,2015-11-14,332.2,299301.0,264906.346328,1395572.2,35918626.0886,4928286660.0
1414,2015-11-15,331.9,348007.0,242945.332214,1269517.5,23982824.104,4925097290.0
1415,2015-11-16,322.33,301039.0,227549.386752,1175537.51,34851429.837,4784255549.25
1416,2015-11-17,329.32,310746.0,234917.318226,1457241.0,28628567.5235,4889455205.0
1417,2015-11-18,335.95,321631.0,242408.344077,1360933.45,32793891.7088,4989243842.5
1418,2015-11-19,334.46,328378.0,291114.719053,1179974.88,25422981.2093,4968286239.0
1419,2015-11-20,329.0,297379.0,227930.210303,1159725.0,28290931.152,4888331350.0
1420,2015-11-21,320.62,298609.0,209475.094151,1282480.0,35862566.2785,4765094517.5
1421,2015-11-22,325.56,334688.0,184089.375055,1456881.0,14198539.9096,4839962157.0
1422,2015-11-23,322.33,265164.0,139005.847597,1409226.76,11258958.92,4793345255.25
1423,2015-11-24,324.49,324317.0,182645.411507,1306072.25,13615387.4073,4826764413.25
1424,2015-11-25,321.1,307413.0,209447.705009,1227886.4,16374683.094,4777558597.5
1425,2015-11-26,325.0,307690.0,228539.248101,1259375.0,25111070.299,4836836875.0
1426,2015-11-27,348.0,319759.0,285908.03439,1419492.0,73195270.6758,5180545500.0
1427,2015-11-28,359.54,284894.0,229626.113824,1348275.0,40156994.3037,5353676439.0
1428,2015-11-29,353.88,349162.0,228846.717799,1301570.64,21634897.782,5270688720.0
1429,2015-11-30,363.98,269023.0,139903.352393,1436265.08,23486321.6954,5422546741.5
1430,2015-12-01,372.53,384237.0,258308.436791,1408908.46,51791731.6036,5551320987.75
1431,2015-12-02,359.32,365897.0,284799.304145,1736234.24,44265192.671,5356194597.0
1432,2015-12-03,360.98,339855.0,271304.319516,1337791.88,34787805.3576,5382265947.0
1433,2015-12-04,362.49,317811.0,234464.747986,1316201.19,32249807.7032,5406085237.5
1434,2015-12-05,377.72,426997.0,148374.355265,1598511.04,40058592.2884,5636186752.0
1435,2015-12-06,390.04,374142.0,302506.970735,1688873.2,58053909.7428,5821698036.0
1436,2015-12-07,390.04,374142.0,293429.644797,1688873.2,58053909.7428,5821698036.0
1437,2015-12-08,395.58,340611.0,279178.226663,1505973.06,40437811.302,5905880836.5
1438,2015-12-09,394.99,374956.0,345802.046834,1582724.93,22999694.4828,5898642413.5
1439,2015-12-10,414.01,414210.0,433754.879423,1847312.62,67053317.6352,6184512430.75
1440,2015-12-11,415.64,403387.0,429981.906897,2051183.4,31321399.0962,6210898129.0
1441,2015-12-12,444.29,387377.0,296599.045566,1961096.06,76154164.2851,6640958131.5
1442,2015-12-13,426.06,457574.0,399436.434826,1796268.96,107032617.755,6370246741.5
1443,2015-12-14,438.79,381029.0,253913.569865,1648972.82,39287495.8922,6562214147.5
1444,2015-12-15,445.6,423138.0,317883.626203,1978018.4,108826070.44,6666020040.0
1445,2015-12-16,459.48,392348.0,345434.047399,2234910.72,55276209.2925,6875876973.0
1446,2015-12-17,454.43,411804.0,324923.806849,1926328.77,85536938.6556,6802214980.25
1447,2015-12-18,453.39,395053.0,342844.424056,1819000.68,30852734.187,6788449783.5
1448,2015-12-19,458.95,383932.0,292007.195753,1852781.15,37926164.8115,6873533517.5
1449,2015-12-20,461.16,427602.0,281273.902054,1803135.6,29418082.56,6908418909.0
1450,2015-12-21,434.98,363933.0,220707.353115,1851709.86,54181213.7719,6518066555.0
1451,2015-12-22,438.7,451443.0,304933.096047,1706543.0,52315624.452,6575498820.0
1452,2015-12-23,435.98,391920.0,266250.254322,1553396.74,30613418.7315,6536266657.5
1453,2015-12-24,441.4,409651.0,288825.88001,1837989.6,28293611.216,6619344750.0
1454,2015-12-25,453.95,410857.0,318878.629246,1709121.75,35843916.0595,6809238651.25
1455,2015-12-26,454.98,329540.0,246504.368536,1537832.4,19787454.9075,6826212808.5
1456,2015-12-27,417.99,347238.0,204749.248171,1955357.22,91276222.4367,6273183470.25
1457,2015-12-28,418.46,341200.0,327408.150522,2050872.46,31955095.3176,6282277211.0
1458,2015-12-29,423.98,314685.0,463319.253836,1719238.9,32740834.4546,6366854662.5
1459,2015-12-30,431.13,343081.0,660508.486114,1652090.16,30691408.0275,6475863612.75
1460,2015-12-31,428.0,342062.0,1359753.855,1864368.0,30700004.8378,6430700000.0
1461,2016-01-01,429.34,310331.0,185595.405165,1557216.18,28540927.016,6452379124.0
1462,2016-01-02,432.33,232199.0,118410.828665,1467328.02,20406959.2119,6498773751.75
1463,2016-01-03,433.94,334703.0,350625.671291,1498828.76,15069490.9225,6524461476.0
1464,2016-01-04,428.13,295177.0,164150.333823,1604631.24,23322149.802,6438700586.25
1465,2016-01-05,433.0,363742.0,168521.977004,1906932.0,21949458.6916,6513835500.0
1466,2016-01-06,431.9,365051.0,197498.273149,1774245.2,20487753.0816,6499047642.5
1467,2016-01-07,430.75,338929.0,243901.588175,1477472.5,19156844.9786,6483207481.25
1468,2016-01-08,453.71,326219.0,217140.666615,1648782.14,58478075.9822,6830411223.25
1469,2016-01-09,447.04,366508.0,228931.401447,1971446.4,41191540.305,6731953008.0
1470,2016-01-10,450.15,371151.0,166962.098576,1802400.6,17656850.6046,6780575688.75
1471,2016-01-11,446.24,363228.0,465213.508479,1909014.72,20063783.1186,6723576172.0
1472,2016-01-12,447.11,365605.0,702167.435807,1914972.13,25254134.411,6738584831.75
1473,2016-01-13,446.66,372889.0,264826.061959,1980490.44,20987190.7616,6733767994.5
1474,2016-01-14,429.57,341119.0,302572.3036,1657710.63,45901744.1211,6477765250.5
1475,2016-01-15,431.9,354601.0,271810.955552,1439090.8,19112138.8037,6514326105.0
1476,2016-01-16,391.62,344968.0,280225.918942,1217938.2,116205455.818,5907989110.5
1477,2016-01-17,370.4,393797.0,317487.903304,1300104.0,71683286.4755,5589150800.0
1478,2016-01-18,385.45,447783.0,170637.777965,1352544.05,25665045.6335,5817587213.75
1479,2016-01-19,385.28,395421.0,231306.082536,1700240.64,25780217.133,5816707008.0
1480,2016-01-20,378.66,382142.0,288276.087504,1425654.9,25270093.755,5718173059.5
1481,2016-01-21,408.33,387569.0,234009.107044,1509187.68,78165567.7533,6167712359.25
1482,2016-01-22,408.0,406195.0,366206.996726,1384752.0,37002467.8592,6164094600.0
1483,2016-01-23,385.7,413921.0,244883.707304,1610297.5,59059297.6044,5828775540.0
1484,2016-01-24,388.5,435226.0,558205.839274,1754466.0,24905687.7316,5872828237.5
1485,2016-01-25,404.75,383842.0,156663.404087,1694688.25,26166918.645,6120153918.75
1486,2016-01-26,387.09,404020.0,186115.570517,1691196.21,27947836.8106,5854794313.5
1487,2016-01-27,394.12,462802.0,283204.597985,1634415.64,23253230.3312,5962740010.0
1488,2016-01-28,394.45,414610.0,238275.732213,1537171.65,17463880.6874,5969251295.0
1489,2016-01-29,382.44,445935.0,243139.084267,1434150.0,30483418.7072,5788917792.0
1490,2016-01-30,377.26,424226.0,198055.988076,1620331.7,54312432.201,5712112523.0
1491,2016-01-31,378.24,428332.0,360543.96315,1689976.32,14343796.7501,5728624464.0
1492,2016-02-01,376.86,384209.0,146092.027354,1698131.16,17760429.7968,5709410157.0
1493,2016-02-02,372.0,437884.0,209806.556541,1655772.0,28865406.8139,5637418200.0
1494,2016-02-03,373.48,451155.0,253685.136357,1552556.36,19943929.1014,5661377906.0
1495,2016-02-04,368.38,388710.0,206465.502393,1620135.24,23767287.735,5585672264.0
1496,2016-02-05,385.06,399236.0,251822.993545,1796689.96,41655064.8085,5840368670.5
1497,2016-02-06,386.49,393084.0,286410.759735,1755051.09,24231098.3145,5863797293.25
1498,2016-02-07,373.04,441758.0,306270.987444,1796933.68,30866009.8532,5661516168.0
1499,2016-02-08,373.74,452004.0,193785.992878,1714719.12,15640570.8048,5673840375.0
1500,2016-02-09,375.8,396540.0,196306.848644,1527627.0,24531012.2045,5706626345.0
1501,2016-02-10,372.61,429776.0,0.0,1589926.87,21330382.4776,5659759595.0
1502,2016-02-11,378.98,396665.0,0.0,1617865.62,36978851.3269,5758117900.5
1503,2016-02-12,376.75,429313.0,0.0,1824977.0,26042971.8176,5726044293.75
1504,2016-02-13,381.46,392638.0,0.0,1531180.44,22212756.8286,5799145650.0
1505,2016-02-14,388.6,407580.0,0.0,1500384.6,18777635.9201,5909177895.0
1506,2016-02-15,402.38,390085.0,0.0,1824390.92,30702017.3075,6120531763.5
1507,2016-02-16,402.64,424653.0,0.0,1505873.6,34078398.8376,6125976346.0
1508,2016-02-17,406.69,424752.0,0.0,1531594.54,28047318.6816,6189110092.5
1509,2016-02-18,418.04,436155.0,0.0,1481533.76,39099468.2342,6363300370.0
1510,2016-02-19,418.97,416530.0,0.0,1902961.74,32029699.8436,6379341962.5
1511,2016-02-20,418.02,411494.0,0.0,1471848.42,22201850.3562,6366329644.5
1512,2016-02-21,439.48,440841.0,0.0,1754843.64,49142940.239,6694895489.0
1513,2016-02-22,434.67,399688.0,0.0,1386597.3,45001750.1744,6622990722.75
1514,2016-02-23,438.5,469044.0,0.0,1443980.5,25463328.1084,6682772887.5
1515,2016-02-24,417.0,464117.0,0.0,1427391.0,41312427.126,6356518650.0
1516,2016-02-25,423.1,411081.0,0.0,1319648.9,29085738.813,6450804727.5
1517,2016-02-26,421.4,412050.0,0.0,1547380.8,22095111.3957,6426413210.0
1518,2016-02-27,424.34,404307.0,0.0,1609521.62,24487221.7856,6472839926.0
1519,2016-02-28,432.0,378857.0,0.0,1431216.0,18649773.6191,6591099600.0
1520,2016-02-29,433.47,412223.0,0.0,1632881.49,22184549.4353,6615142323.0
1521,2016-03-01,436.18,470332.0,0.0,1495225.04,31357633.0752,6657971469.5
1522,2016-03-02,431.87,451258.0,0.0,1405736.85,30939871.9084,6593564428.25
1523,2016-03-03,429.99,483756.0,0.0,1720819.98,26429723.2544,6566549286.0
1524,2016-03-04,421.44,410737.0,0.0,1431631.68,33471079.525,6437380104.0
1525,2016-03-05,416.48,419365.0,244667.341016,1604280.96,32002741.2982,6363200092.0
1526,2016-03-06,401.0,422768.0,268540.190834,1619238.0,50904367.533,6128282500.0
1527,2016-03-07,408.86,312335.0,166895.922137,1437551.76,24330044.9112,6249823738.5
1528,2016-03-08,411.94,372418.0,234196.46627,1614392.86,25774187.7886,6298500809.0
1529,2016-03-09,412.39,363851.0,219653.525369,1399239.27,21813407.596,6306762748.0
1530,2016-03-10,413.1,330958.0,207741.482989,1725518.7,19572952.0075,6319324957.5
1531,2016-03-11,416.0,374551.0,211225.855777,1692288.0,24022113.591,6365361600.0
1532,2016-03-12,421.22,352895.0,264463.608056,1733741.52,25307656.1388,6446951118.5
1533,2016-03-13,412.44,310285.0,170954.182291,1362701.76,14705841.4384,6315415323.0
1534,2016-03-14,413.89,393384.0,111033.571977,1580232.02,20282050.7868,6339180629.0
1535,2016-03-15,414.78,367761.0,220982.857362,1593584.76,20597238.3355,6354388122.0
1536,2016-03-16,414.78,367761.0,157479.397743,1593584.76,20597238.3355,6354388122.0
1537,2016-03-17,415.99,369886.0,226669.70011,1787925.02,19419077.2239,6374693158.5
1538,2016-03-18,418.64,394142.0,233002.656839,1432167.44,18657007.429,6416715066.0
1539,2016-03-19,408.87,364177.0,295450.454584,1427774.04,28073923.8525,6268375748.25
1540,2016-03-20,405.59,350288.0,221666.245258,1384278.67,15007027.5693,6219459016.5
1541,2016-03-21,410.77,352210.0,161154.277615,1563801.39,13576322.2292,6300441606.25
1542,2016-03-22,410.49,375082.0,163502.738368,1308642.12,18209312.2497,6297439974.75
1543,2016-03-23,415.35,399764.0,263720.527289,1565038.8,21365652.9856,6373545750.0
1544,2016-03-24,417.8,322191.0,311618.225156,1593071.4,16895793.7908,6412718195.0
1545,2016-03-25,416.47,381250.0,298061.967941,1588000.11,17536542.0868,6393876498.5
1546,2016-03-26,416.44,326933.0,181646.873376,1523337.52,14830264.68,6394925517.0
1547,2016-03-27,415.71,323407.0,197451.608562,1541868.39,12371345.8365,6385243243.5
1548,2016-03-28,426.8,310868.0,184168.373935,1646594.4,25434491.6184,6557216490.0
1549,2016-03-29,422.96,349278.0,260504.521454,1519272.32,19238321.7855,6499721486.0
1550,2016-03-30,414.0,341678.0,0.0,1780614.0,30415319.922,6363790650.0
1551,2016-03-31,412.35,402557.0,0.0,1660945.8,19975338.1149,6340066807.5
1552,2016-04-01,416.94,337655.0,0.0,1321282.86,18808489.1414,6411943060.5
1553,2016-04-02,416.25,332670.0,0.0,1444803.75,16409420.6304,6402757500.0
1554,2016-04-03,418.07,394636.0,0.0,1591174.42,13685333.025,6432320502.5
1555,2016-04-04,418.07,334761.0,0.0,1554802.33,10626132.6415,6433856909.75
1556,2016-04-05,418.99,404374.0,0.0,1735875.57,15550675.1492,6449733039.75
1557,2016-04-06,421.77,395942.0,0.0,1591759.98,18164095.9885,6494098132.5
1558,2016-04-07,421.09,390324.0,0.0,1650251.71,15707133.7908,6485259726.25
1559,2016-04-08,420.33,372004.0,0.0,1558583.64,17028964.2194,6475089075.75
1560,2016-04-09,422.2,370187.0,0.0,1506409.6,20186636.2392,6505384260.0
1561,2016-04-10,417.73,375080.0,0.0,1707680.24,12511808.476,6438200965.5
1562,2016-04-11,421.63,320083.0,0.0,1848004.29,9701992.4954,6500143221.0
1563,2016-04-12,420.69,414497.0,0.0,1607456.49,15796771.1496,6487239627.75
1564,2016-04-13,425.89,413984.0,0.0,1639676.5,25818110.244,6569044479.75
1565,2016-04-14,424.61,355716.0,0.0,1685701.7,16364789.57,6550968002.0
1566,2016-04-15,423.76,415731.0,0.0,1767502.96,12971709.8742,6539602042.0
1567,2016-04-16,429.09,367142.0,0.0,1574760.3,22879890.5172,6623411785.5
1568,2016-04-17,429.43,357397.0,0.0,1550671.73,13788621.1134,6630195220.75
1569,2016-04-18,425.71,351044.0,0.0,1642389.18,12692790.0046,6574388528.5
1570,2016-04-19,427.28,398662.0,0.0,1460870.32,17694903.8592,6600076658.0
1571,2016-04-20,435.91,389402.0,0.0,1629131.43,17920859.9415,6636133517.25
1572,2016-04-21,442.34,371250.0,0.0,1843768.25482,35503227.4272,6836596928.5
1573,2016-04-22,451.0,401733.0,0.0,1721837.3624,29501269.424,6972144300.0
1574,2016-04-23,447.25,359204.0,0.0,1618011.29057,23844241.7205,6915770843.75
1575,2016-04-24,451.29,366327.0,0.0,1639604.70135,16802671.908,6979865502.75
1576,2016-04-25,459.4,376201.0,0.0,1531303.6199,29353633.4626,7106814635.0
1577,2016-04-26,463.86,407004.0,0.0,1492839.92841,36817995.5136,7177282587.0
1578,2016-04-27,467.98,436154.0,0.0,1924687.35344,34854624.5998,7242797765.5
1579,2016-04-28,447.31,392821.0,0.0,1463200.88494,42654741.3584,6924336434.5
1580,2016-04-29,450.0,374956.0,0.0,1552496.67705,38051508.648,6967496250.0
1581,2016-04-30,456.16,426515.0,0.0,1824603.31899,21063414.658,7064675364.0
1582,2016-05-01,447.17,371890.0,0.0,1650450.46585,17046473.3408,6927076932.25
1583,2016-05-02,451.9,370083.0,0.0,1766704.32031,10517715.5446,7002100120.0
1584,2016-05-03,443.9,391943.0,0.0,1762341.41699,34283316.48,6879884027.5
1585,2016-05-04,450.96,374677.0,0.0,1722607.80088,23866897.4145,6991007400.0
1586,2016-05-05,447.37,394207.0,0.0,1900230.17376,18922797.276,6937221194.75
1587,2016-05-06,448.51,374537.0,0.0,1769132.6279,19214683.7397,6956636780.5
1588,2016-05-07,460.91,375533.0,0.0,1887205.00671,32475379.4496,7150834286.0
1589,2016-05-08,459.04,337042.0,0.0,1738667.632,15060351.768,7123543384.0
1590,2016-05-09,457.82,349946.0,0.0,1881265.30804,12940418.121,7106510950.0
1591,2016-05-10,461.63,405580.0,0.0,2015490.71892,23824164.1218,7167648224.75
1592,2016-05-11,450.0,405856.0,0.0,1799145.83579,28095275.361,6988848750.0
1593,2016-05-12,452.51,383199.0,0.0,1525359.47321,20927427.4956,7029335591.0
1594,2016-05-13,454.7,377121.0,0.0,1601340.81171,22652718.674,7064935352.5
1595,2016-05-14,456.82,378733.0,0.0,1757652.48646,15841283.8822,7099610927.5
1596,2016-05-15,455.65,369111.0,0.0,1662212.65022,10458258.4269,7083067858.75
1597,2016-05-16,457.08,353892.0,0.0,1609202.06235,9548354.6085,7106885526.0
1598,2016-05-17,454.88,424856.0,0.0,1630979.37464,17875806.6495,7074282388.0
1599,2016-05-18,452.89,393224.0,0.0,1622904.53679,16508087.6112,7044930395.0
1600,2016-05-19,452.9,412831.0,0.0,1770178.4303,14866087.635,7046818292.5
1601,2016-05-20,441.87,372460.0,0.0,1361086.73281,26518499.388,6876524547.75
1602,2016-05-21,441.25,354677.0,0.0,1666418.67319,25045661.4336,6868519562.5
1603,2016-05-22,443.89,354128.0,0.0,1589937.02795,11310985.6272,6911178646.75
1604,2016-05-23,438.0,338084.0,0.0,2033724.97348,12185445.8837,6821488650.0
1605,2016-05-24,442.17,414216.0,0.0,2025077.24076,16267423.8436,6888422724.75
1606,2016-05-25,445.34,406728.0,0.0,1663136.18974,15674746.7744,6939443749.0
1607,2016-05-26,447.94,397464.0,0.0,1583655.90402,17482963.7888,6981503252.0
1608,2016-05-27,452.49,364137.0,0.0,1575322.67973,16430495.235,7053945795.75
1609,2016-05-28,470.29,407566.0,0.0,1667597.59254,62133880.5648,7333067368.5
1610,2016-05-29,522.43,377266.0,0.0,1764424.68141,68432471.5568,8147805219.25
1611,2016-05-30,512.16,354651.0,0.0,1906764.23665,72487384.5528,7989516744.0
1612,2016-05-31,525.15,403738.0,0.0,1934163.22268,41187985.5816,8194046737.5
1613,2016-06-01,531.15,392767.0,0.0,1714201.23967,59032595.9724,8289352638.75
1614,2016-06-02,539.47,405301.0,0.0,1972575.77046,34219344.816,8421126700.0
1615,2016-06-03,539.99,392655.0,0.0,1894573.92114,26922628.8648,8431106865.5
1616,2016-06-04,568.0,402066.0,0.0,2047467.65164,60092817.477,8870456000.0
1617,2016-06-05,573.74,368869.0,0.0,1733523.11579,45168189.7968,8961804456.5
1618,2016-06-06,574.02,368586.0,0.0,2479401.3901,30675648.696,8968617634.5
1619,2016-06-07,584.5,414350.0,0.0,2514600.57566,34509545.4635,9134843637.5
1620,2016-06-08,577.54,424994.0,0.0,2169535.0617,47316934.322,9028090841.5
1621,2016-06-09,578.68,401953.0,0.0,2112419.15447,28300189.1564,9047994541.0
1622,2016-06-10,575.2941375,426447.0,0.0,2410788.56682,30222288.2144,9023950503.0
1623,2016-06-11,577.549875,407301.0,0.0,2116658.57487,24377615.4694,9064666618.0
1624,2016-06-12,594.4399875,374995.0,0.0,2364669.10434,24538115.3284,9376115184.0
1625,2016-06-13,664.8465,411623.0,0.0,2467036.73097,143472595.475,10428630880.5
1626,2016-06-14,702.0665,451922.0,0.0,2830943.5,146971122.839,11010699782.5
1627,2016-06-15,685.24,420352.0,0.0,2277298.22,84746672.71,10717864205.8
1628,2016-06-16,692.28,445830.0,0.0,2681772.09,48065817.39,10889771217.5
1629,2016-06-17,762.43,471278.0,0.0,2863856.69,169439516.67,12027967803.0
1630,2016-06-18,743.91,453509.0,0.0,2779037.6,128874495.58,11680772866.2
1631,2016-06-19,754.36,423334.0,0.0,3016479.89,85041797.51,11881985587.5
1632,2016-06-20,760.81,414283.0,0.0,3392968.32,40868096.62,12010449024.0
1633,2016-06-21,729.19,465928.0,0.0,3057429.0,36207387.18,11665765410.0
1634,2016-06-22,665.95,468641.0,0.0,2506373.5,149642818.36,10539955718.8
1635,2016-06-23,587.45,422909.0,0.0,1909240.0,106868002.09,9256421500.0
1636,2016-06-24,624.54,431633.0,0.0,2193393.94,145480129.31,9820115706.5
1637,2016-06-25,660.6,437104.0,0.0,2149986.77,117308802.54,10357666898.2
1638,2016-06-26,664.9,409197.0,0.0,2760622.54,64948673.82,10441035606.2
1639,2016-06-27,627.39,388840.0,0.0,2297205.75,50909007.76,9815960169.75
1640,2016-06-28,646.7,379861.0,0.0,2386530.51,59731341.43,10188941395.5
1641,2016-06-29,646.37,428929.0,0.0,2418860.27,55881769.63,10196368956.5
1642,2016-06-30,637.95,371774.0,0.0,2340735.09,68912927.9,10063752006.0
1643,2016-07-01,671.4,402792.0,0.0,2538866.97,66687600.54,10633103644.5
1644,2016-07-02,675.18,375377.0,0.0,2649743.25,61281896.96,10608368893.8
1645,2016-07-03,701.71,344995.0,0.0,2625265.08,45483640.65,11079978477.0
1646,2016-07-04,658.41,352911.0,0.0,2541313.4,57134569.79,10380054345.0
1647,2016-07-05,676.32,403350.0,0.0,2555599.5,33361880.2,10651112509.5
1648,2016-07-06,666.48,383808.0,0.0,2420500.04,31161665.02,10505010226.0
1649,2016-07-07,673.78,373956.0,0.0,2367306.17,27360174.45,10643343672.0
1650,2016-07-08,636.35,364414.0,0.0,2195264.88,93994828.71,10012128070.5
1651,2016-07-09,659.55,363919.0,0.0,2401373.19,46643049.37,10423237155.0
1652,2016-07-10,651.86,355380.0,0.0,2036093.74,78574448.68,10262295285.6
1653,2016-07-11,648.09,325550.0,0.0,1267110.0,28357316.1,10235998867.5
1654,2016-07-12,647.98,395742.0,0.0,1162507.11,26402272.48,10240153706.8
1655,2016-07-13,672.76,379937.0,0.0,1213263.1,48343367.13,10682486713.9
1656,2016-07-14,657.45,367252.0,0.0,1070321.94,53026862.77,10366219391.2
1657,2016-07-15,658.83,367953.0,0.0,1175290.03,34318017.31,10423167437.6
1658,2016-07-16,664.57,367739.0,0.0,1127082.34,26928546.83,10514437454.2
1659,2016-07-17,662.15,356533.0,0.0,1302095.02,13030366.55,10453324633.1
1660,2016-07-18,675.45,330330.0,0.0,1266649.0,26346610.59,10721461200.0
1661,2016-07-19,673.2,384160.0,0.0,1260663.03,30616321.58,10660597959.0
1662,2016-07-20,672.84,373620.0,0.0,1084448.36,18855335.64,10660891360.5
1663,2016-07-21,665.64,378815.0,0.0,1253687.59,21835386.17,10522118543.2
1664,2016-07-22,664.88,364285.0,0.0,1108239.16,19396531.87,10488529407.4
1665,2016-07-23,651.58,368179.0,0.0,1049710.54,36015630.81,10230283752.0
1666,2016-07-24,655.84,332946.0,0.0,1073869.3,22033362.32,10320160372.5
1667,2016-07-25,661.41,352244.0,0.0,1044634.82,23219394.38,10437607074.2
1668,2016-07-26,654.69,394635.0,0.0,1083868.56,22293453.09,10327136946.8
