date,bitcoin,bitcoin_buy,bitcoin_mining,bitcoin_price,blockchain,value,unique,trans_volume,revenue,trade_volume,market_cap,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,change,change_1,change_2,change_3,change_4,change_5,down_up,value_tomorrow,change_tomorrow,class_change_tomorrow,change_bitcoin,change_unique,change_revenue,change_trade_volume,change_market_cap,class_change
2013-07-03,10.83462289456589,0.0,0.0,0.0,0.0,82.8,53642.0,74281.6262173,364651.2,3466577.6523800003,941044770.0,89.55,90.99799999999999,96.5,95.85301,96.63498,102.79001,104.40565,103.86665,-7.537688442211049,-1.591243763599195,-5.701554404145085,0.6749814116426762,-0.8091997328503595,-5.9879651728801235,0,79.8,-3.6231884057970944,down2,-23.07692307692308,-5.508287974070356,2.7773902323327917,-1.6015583949093326,-7.502081878200698,down4
2013-07-04,9.7511606051093,0.0,0.0,0.0,0.0,79.8,53347.0,53867.9537002,340825.8,7595580.481810001,907288095.0,82.8,89.55,90.99799999999999,96.5,95.85301,96.63498,102.79001,104.40565,-3.6231884057970944,-7.537688442211049,-1.591243763599195,-5.701554404145085,0.6749814116426762,-0.8091997328503595,0,67.85844,-14.964360902255635,down4,-10.0,-0.5499422094627278,-6.533750608800958,119.10890923199739,-3.587148675190022,down2
2013-07-05,8.66769831565271,0.0,0.0,0.0,0.0,67.85844,47699.0,46581.4630807,302512.92552,3952252.56831,771818503.638,79.8,82.8,89.55,90.99799999999999,96.5,95.85301,96.63498,102.79001,-14.964360902255635,-3.6231884057970944,-7.537688442211049,-1.591243763599195,-5.701554404145085,0.6749814116426762,0,69.34602,2.19218125261942,up1,-11.111111111111114,-10.587287007704276,-11.241189628249984,-47.9664183958697,-14.931265174597044,down4
2013-07-06,8.66769831565271,0.0,0.0,0.0,0.0,69.34602,46957.0,152582.80615699998,328076.02061999997,4894711.2926,789064090.473,67.85844,79.8,82.8,89.55,90.99799999999999,96.5,95.85301,96.63498,2.19218125261942,-14.964360902255635,-3.6231884057970944,-7.537688442211049,-1.591243763599195,-5.701554404145085,1,70.942,2.301473105450029,up1,0.0,-1.5555881674668228,8.450248879798664,23.84611580360108,2.234409612326246,up1
2013-07-07,8.66769831565271,0.0,0.0,0.0,0.0,70.942,37506.0,30907.6346046,332859.864,2220238.98174,807555842.15,69.34602,67.85844,79.8,82.8,89.55,90.99799999999999,96.5,95.85301,2.301473105450029,2.19218125261942,-14.964360902255635,-3.6231884057970944,-7.537688442211049,-1.591243763599195,1,77.64,9.441515604296484,up4,0.0,-20.126924633175037,1.458150879469784,-54.640042098159356,2.3435043997395866,up1
2013-07-08,8.66769831565271,0.0,0.0,0.0,0.0,77.64,47647.0,35074.15941180001,363432.84,5452234.267530001,884162379.0,70.942,69.34602,67.85844,79.8,82.8,89.55,90.99799999999999,96.5,9.441515604296484,2.301473105450029,2.19218125261942,-14.964360902255635,-3.6231884057970944,-7.537688442211049,1,76.32791,-1.689966512107162,down1,0.0,27.038340532181522,9.184939161063895,145.5697027379047,9.486221614847864,up4
2013-07-09,7.5842360261961215,0.0,0.0,0.0,0.0,76.32791,54846.0,69587.1763674,386219.2246,2111352.4503,869603878.63,77.64,70.942,69.34602,67.85844,79.8,82.8,89.55,90.99799999999999,-1.689966512107162,9.441515604296484,2.301473105450029,2.19218125261942,-14.964360902255635,-3.6231884057970944,0,78.58899,2.9623240044172405,up1,-12.500000000000014,15.109030998803703,6.269764889711112,-61.27546347606784,-1.6465867261244398,down1
2013-07-10,7.5842360261961215,0.0,0.0,0.0,0.0,78.58899,55835.0,99288.4208994,338011.24599,1867056.4729099998,895700331.002,76.32791,77.64,70.942,69.34602,67.85844,79.8,82.8,89.55,2.9623240044172405,-1.689966512107162,9.441515604296484,2.301473105450029,2.19218125261942,-14.964360902255635,1,87.15,10.89339613602364,up4,0.0,1.8032308646027104,-12.482024596245338,-11.570591985023086,3.0009585988867826,up1
2013-07-11,7.5842360261961215,0.0,0.0,0.0,0.0,87.15,56988.0,49773.900122600004,421195.95,6439647.31053,993690836.25,78.58899,76.32791,77.64,70.942,69.34602,67.85844,79.8,82.8,10.89339613602364,2.9623240044172405,-1.689966512107162,9.441515604296484,2.301473105450029,2.19218125261942,1,97.8,12.220309810671253,up4,0.0,2.06501298468703,24.61004034536205,244.90908036076422,10.940099256006775,up4
2013-07-12,7.5842360261961215,0.0,0.0,0.0,0.0,97.8,69663.0,53761.9185877,406554.6,9287658.69451,1115526360.0,87.15,78.58899,76.32791,77.64,70.942,69.34602,67.85844,79.8,12.220309810671253,10.89339613602364,2.9623240044172405,-1.689966512107162,9.441515604296484,2.301473105450029,1,95.995,-1.8456032719836344,down1,0.0,22.24152453148031,-3.476137413002192,44.226201321972724,12.260908454161068,up4
2013-07-13,7.5842360261961215,0.0,0.0,0.0,0.0,95.995,57072.0,45783.6979686,364781.0,3785155.40561,1095300550.12,97.8,87.15,78.58899,76.32791,77.64,70.942,69.34602,67.85844,-1.8456032719836344,12.220309810671253,10.89339613602364,2.9623240044172405,-1.689966512107162,9.441515604296484,0,94.75,-1.2969425490910993,down1,0.0,-18.074157013048534,-10.275028249588118,-59.24532188238752,-1.813118058456297,down1
2013-07-14,6.500773736739532,0.0,0.0,0.0,0.0,94.75,38740.0,37731.344174699996,389043.5,1661401.50583,1081481237.5,95.995,97.8,87.15,78.58899,76.32791,77.64,70.942,69.34602,-1.2969425490910993,-1.8456032719836344,12.220309810671253,10.89339613602364,2.9623240044172405,-1.689966512107162,0,98.37516,3.8260263852242673,up2,-14.285714285714306,-32.12082982898795,6.651251024587353,-56.107442686035355,-1.2616913794561526,down1
2013-07-15,6.500773736739532,0.0,0.0,0.0,0.0,98.37516,46589.0,38814.440208,422816.43768000003,3291606.71968,1123279548.81,94.75,95.995,97.8,87.15,78.58899,76.32791,77.64,70.942,3.8260263852242673,-1.2969425490910993,-1.8456032719836344,12.220309810671253,10.89339613602364,2.9623240044172405,1,97.01,-1.3877080352397826,down1,-1.4210854715202004e-14,20.26071244192049,8.681018364270344,98.12229061605342,3.8649132190793125,up2
2013-07-16,6.500773736739532,0.0,0.0,0.0,0.0,97.01,53761.0,80857.25399900001,401039.34,1786082.59685,1108089449.25,98.37516,94.75,95.995,97.8,87.15,78.58899,76.32791,77.64,-1.3877080352397826,3.8260263852242673,-1.2969425490910993,-1.8456032719836344,12.220309810671253,10.89339613602364,0,97.97,0.9895887021956469,up1,-1.4210854715202004e-14,15.394191762003913,-5.150485113467042,-45.73827467992174,-1.3522991294635744,down1
2013-07-17,6.500773736739532,0.0,0.0,0.0,0.0,97.97,54355.0,119475.543426,417156.26,1550144.17905,1119468900.5,97.01,98.37516,94.75,95.995,97.8,87.15,78.58899,76.32791,0.9895887021956469,-1.3877080352397826,3.8260263852242673,-1.2969425490910993,-1.8456032719836344,12.220309810671253,1,90.40001,-7.7268449525364815,down4,-1.4210854715202004e-14,1.104890162013362,4.018787782764647,-13.20982681406278,1.0269433805819688,up1
2013-07-18,6.500773736739532,0.0,0.0,0.0,0.0,90.40001,54308.0,64937.01702000001,391160.84326999995,5153881.69827,1033357994.31,97.97,97.01,98.37516,94.75,95.995,97.8,87.15,78.58899,-7.7268449525364815,0.9895887021956469,-1.3877080352397826,3.8260263852242673,-1.2969425490910993,-1.8456032719836344,0,93.41082,3.330541666975492,up2,-1.4210854715202004e-14,-0.08646858614662278,-6.231577761772073,232.47757001729588,-7.692121339997868,down4
2013-07-19,5.417311447282945,0.0,0.0,0.0,0.0,93.41082,48100.0,63832.111163199996,397743.27155999996,2080220.9589799999,1068169073.59,90.40001,97.97,97.01,98.37516,94.75,95.995,97.8,87.15,3.330541666975492,-7.7268449525364815,0.9895887021956469,-1.3877080352397826,3.8260263852242673,-1.2969425490910993,1,91.8775,-1.6414800769332771,down1,-16.666666666666657,-11.431096707667379,1.6827932558312,-59.637782146255574,3.3687337274865996,up2
2013-07-20,6.500773736739532,0.0,0.0,0.0,0.0,91.8775,44457.0,36375.1509429,431456.74,1310049.7982,1051064818.38,93.41082,90.40001,97.97,97.01,98.37516,94.75,95.995,97.8,-1.6414800769332771,3.330541666975492,-7.7268449525364815,0.9895887021956469,-1.3877080352397826,3.8260263852242673,0,88.93999000000001,-3.1972027972027774,down2,19.999999999999957,-7.57380457380458,8.476188247703476,-37.02352663332648,-1.6012685288214215,down1
2013-07-21,5.417311447282945,0.0,0.0,0.0,0.0,88.93999000000001,43487.0,31853.4312833,435894.89099,931799.772368,1017893727.05,91.8775,93.41082,90.40001,97.97,97.01,98.37516,94.75,95.995,-3.1972027972027774,-1.6414800769332771,3.330541666975492,-7.7268449525364815,0.9895887021956469,-1.3877080352397826,0,91.788,3.202170362285827,up2,-16.666666666666657,-2.1818836178779435,1.0286433328170972,-28.872950200191866,-3.1559510650471907,down2
2013-07-22,7.5842360261961215,0.0,0.0,0.0,0.0,91.788,46082.0,62830.4565454,414973.54799999995,693136.370917,1050901464.3,88.93999000000001,91.8775,93.41082,90.40001,97.97,97.01,98.37516,94.75,3.202170362285827,-3.1972027972027774,-1.6414800769332771,3.330541666975492,-7.7268449525364815,0.9895887021956469,1,95.396,3.930797054081154,up2,39.99999999999997,5.967300572584904,-4.799630237116034,-25.613163742729867,3.2427488619721743,up2
2013-07-23,7.5842360261961215,0.0,0.0,0.0,0.0,95.396,54206.0,124251.24370699999,348767.776,2348345.51174,1092556078.6,91.788,88.93999000000001,91.8775,93.41082,90.40001,97.97,97.01,98.37516,3.930797054081154,3.202170362285827,-3.1972027972027774,-1.6414800769332771,3.330541666975492,-7.7268449525364815,1,93.6216,-1.8600360602121668,down1,0.0,17.629443166529228,-15.954214990108227,238.79992599915147,3.9637031363112385,up2
2013-07-24,7.5842360261961215,0.0,0.0,0.0,0.0,93.6216,54521.0,139753.802232,363439.0512,1106993.52391,1072594584.72,95.396,91.788,88.93999000000001,91.8775,93.41082,90.40001,97.97,97.01,-1.8600360602121668,3.930797054081154,3.202170362285827,-3.1972027972027774,-1.6414800769332771,3.330541666975492,0,96.2,2.754065301169817,up1,0.0,0.5811164815703052,4.206602848538381,-52.86070476529766,-1.8270452447235925,down1
2013-07-25,6.500773736739532,0.0,0.0,0.0,0.0,96.2,51978.0,150427.303655,332755.8,2223482.5013599996,1102464025.0,93.6216,95.396,91.788,88.93999000000001,91.8775,93.41082,90.40001,97.97,2.754065301169817,-1.8600360602121668,3.930797054081154,3.202170362285827,-3.1972027972027774,-1.6414800769332771,1,96.39475,0.20244282744282316,up1,-14.285714285714306,-4.664257808917668,-8.442475044629987,100.85776956548588,2.7847838041991793,up1
2013-07-26,6.500773736739532,0.0,0.0,0.0,0.0,96.39475,55955.0,145101.321909,431077.32200000004,1117117.72227,1105124840.98,96.2,93.6216,95.396,91.788,88.93999000000001,91.8775,93.41082,90.40001,0.20244282744282316,2.754065301169817,-1.8600360602121668,3.930797054081154,3.202170362285827,-3.1972027972027774,1,95.20461,-1.2346523021222708,down1,-1.4210854715202004e-14,7.651314017468934,29.547650859879838,-49.75819591174153,0.2413517284611686,up1
2013-07-27,5.417311447282945,0.0,0.0,0.0,0.0,95.20461,42750.0,60675.2706699,395575.15455,1441169.9075200001,1091873110.71,96.39475,96.2,93.6216,95.396,91.788,88.93999000000001,91.8775,93.41082,-1.2346523021222708,0.20244282744282316,2.754065301169817,-1.8600360602121668,3.930797054081154,3.202170362285827,0,99.00001,3.986571658662328,up2,-16.666666666666657,-23.599320882852297,-8.23568432811227,29.007881514181065,-1.1991161340875038,down1
2013-07-28,5.417311447282945,0.0,0.0,0.0,0.0,99.00001,37554.0,51101.8837169,439956.04443999997,3179627.3755200002,1135839489.73,95.20461,96.39475,96.2,93.6216,95.396,91.788,88.93999000000001,91.8775,3.986571658662328,-1.2346523021222708,0.20244282744282316,2.754065301169817,-1.8600360602121668,3.930797054081154,1,101.04202,2.062636155289269,up1,0.0,-12.15438596491228,11.219331997856898,120.62821038163221,4.026693082624817,up2
2013-07-29,6.500773736739532,0.0,0.0,0.0,0.0,101.04202,54397.0,95891.1427203,422355.6436,3138902.23092,1159687050.1,99.00001,95.20461,96.39475,96.2,93.6216,95.396,91.788,88.93999000000001,2.062636155289269,3.986571658662328,-1.2346523021222708,0.20244282744282316,2.754065301169817,-1.8600360602121668,1,101.89998,0.8491120822802287,up1,19.999999999999957,44.850082547797825,-4.000490745024933,-1.2808150072409035,2.099553729697192,up1
2013-07-30,8.66769831565271,0.0,0.0,0.0,0.0,101.89998,55581.0,90063.30726960002,475057.70676000003,1518599.5605799998,1170005380.36,101.04202,99.00001,95.20461,96.39475,96.2,93.6216,95.396,91.788,0.8491120822802287,2.062636155289269,3.986571658662328,-1.2346523021222708,0.20244282744282316,2.754065301169817,1,104.95555,2.998597251932736,up1,33.33333333333334,2.1765906208062944,12.478124528131687,-51.62004264991382,0.8897512703198913,up1
2013-07-31,8.66769831565271,0.0,0.0,0.0,0.0,104.95555,69550.0,142068.97040299998,526876.861,5807821.226009999,1205611283.41,101.89998,101.04202,99.00001,95.20461,96.39475,96.2,93.6216,95.396,2.998597251932736,0.8491120822802287,2.062636155289269,3.986571658662328,-1.2346523021222708,0.20244282744282316,1,104.19,-0.7294040191300013,down1,0.0,25.13268922833342,10.907970442879076,282.4458650436995,3.043225582351141,up1
2013-08-01,7.5842360261961215,0.0,0.0,0.0,0.0,104.19,82370.0,93823.0157921,485108.64,1611370.63666,1197299385.0,104.95555,101.89998,101.04202,99.00001,95.20461,96.39475,96.2,93.6216,-0.7294040191300013,2.998597251932736,0.8491120822802287,2.062636155289269,3.986571658662328,-1.2346523021222708,0,105.5,1.2573183606872078,up1,-12.500000000000014,18.43278217109993,-7.927510978699075,-72.25516120497016,-0.6894343578545801,down1
2013-08-02,5.417311447282945,0.0,0.0,0.0,0.0,105.5,84776.0,89072.75271449999,505450.5,2975372.9196200003,1212854375.0,104.19,104.95555,101.89998,101.04202,99.00001,95.20461,96.39475,96.2,1.2573183606872078,-0.7294040191300013,2.998597251932736,0.8491120822802287,2.062636155289269,3.986571658662328,1,103.80001,-1.6113649289099499,down1,-28.57142857142857,2.920966371251666,4.193258648207134,84.64857506571315,1.2991729716790985,up1
2013-08-03,6.500773736739532,0.0,0.0,0.0,0.0,103.80001,53305.0,90327.918664,467411.44503,847828.085755,1193775370.01,105.5,104.19,104.95555,101.89998,101.04202,99.00001,95.20461,96.39475,-1.6113649289099499,1.2573183606872078,-0.7294040191300013,2.998597251932736,0.8491120822802287,2.062636155289269,0,104.67459000000001,0.842562539252171,up1,19.999999999999957,-37.12253467962631,-7.525772547460136,-71.50514881128647,-1.5730664276987056,down1
2013-08-04,6.500773736739532,0.0,0.0,0.0,0.0,104.67459000000001,46413.0,60918.6965159,450833.45913000003,542437.000041,1204281157.95,103.80001,105.5,104.19,104.95555,101.89998,101.04202,99.00001,95.20461,0.842562539252171,-1.6113649289099499,1.2573183606872078,-0.7294040191300013,2.998597251932736,0.8491120822802287,1,106.4,1.6483561101122888,up1,-1.4210854715202004e-14,-12.929368727136293,-3.5467650773797317,-36.020402112775734,0.880047302359074,up1
2013-08-05,7.5842360261961215,0.0,0.0,0.0,0.0,106.4,57924.0,98794.1943781,513592.8,1724175.69424,1224642720.0,104.67459000000001,103.80001,105.5,104.19,104.95555,101.89998,101.04202,99.00001,1.6483561101122888,0.842562539252171,-1.6113649289099499,1.2573183606872078,-0.7294040191300013,2.998597251932736,1,106.88378,0.45468045112781397,up1,16.66666666666667,24.801241031607518,13.920737158930123,217.85731690678898,1.6907648114880942,up1
2013-08-06,6.500773736739532,0.0,0.0,0.0,0.0,106.88378,61468.0,85579.6425579,509301.2117,1133582.42176,1230715956.9,106.4,104.67459000000001,103.80001,105.5,104.19,104.95555,101.89998,101.04202,0.45468045112781397,1.6483561101122888,0.842562539252171,-1.6113649289099499,1.2573183606872078,-0.7294040191300013,1,105.6,-1.2010989880784564,down1,-14.285714285714306,6.118361991575171,-0.8356013363115693,-34.25365955760836,0.4959190791580568,up1
2013-08-07,6.500773736739532,0.0,0.0,0.0,0.0,105.6,64048.0,122147.191017,467808.0,931663.625241,1216398480.0,106.88378,106.4,104.67459000000001,103.80001,105.5,104.19,104.95555,101.89998,-1.2010989880784564,0.45468045112781397,1.6483561101122888,0.842562539252171,-1.6113649289099499,1.2573183606872078,0,101.9,-3.5037878787878753,down2,-1.4210854715202004e-14,4.197305915272992,-8.147086782200958,-17.812449509008886,-1.1633453535504543,down1
2013-08-08,7.5842360261961215,0.0,0.0,0.0,0.0,101.9,61019.0,98309.1172321,519588.1,2045846.96846,1174293052.5,105.6,106.88378,106.4,104.67459000000001,103.80001,105.5,104.19,104.95555,-3.5037878787878753,-1.2010989880784564,0.45468045112781397,1.6483561101122888,0.842562539252171,-1.6113649289099499,0,102.3,0.3925417075564184,up1,16.66666666666667,-4.729265550836871,11.068664922361307,119.59073135765993,-3.461483074197858,down2
2013-08-09,7.5842360261961215,0.0,0.0,0.0,0.0,102.3,57904.0,85291.8781489,536563.5,1338741.04314,1179434602.5,101.9,105.6,106.88378,106.4,104.67459000000001,103.80001,105.5,104.19,0.3925417075564184,-3.5037878787878753,-1.2010989880784564,0.45468045112781397,1.6483561101122888,0.842562539252171,1,102.61802,0.3108699902248304,up1,0.0,-5.104967305265575,3.267087910596885,-34.56299206251336,0.43784215439697505,up1
2013-08-10,6.500773736739532,0.0,0.0,0.0,0.0,102.61802,52564.0,92671.5433901,513500.57208,510114.18739499996,1183611635.38,102.3,101.9,105.6,106.88378,106.4,104.67459000000001,103.80001,105.5,0.3108699902248304,0.3925417075564184,-3.5037878787878753,-1.2010989880784564,0.45468045112781397,1.6483561101122888,1,103.85001,1.2005591220723204,up1,-14.285714285714306,-9.222160817905504,-4.298266266713995,-61.89597756721243,0.35415553106092545,up1
2013-08-11,6.500773736739532,0.0,0.0,0.0,0.0,103.85001,43679.0,51317.1282063,559024.60383,575449.689988,1198377190.39,102.61802,102.3,101.9,105.6,106.88378,106.4,104.67459000000001,103.80001,1.2005591220723204,0.3108699902248304,0.3925417075564184,-3.5037878787878753,-1.2010989880784564,0.45468045112781397,1,104.99498,1.1025227633584223,up1,-1.4210854715202004e-14,-16.903203713568217,8.865429607137358,12.808015187079732,1.2474999880564326,up1
2013-08-12,8.66769831565271,0.0,0.0,0.0,0.0,104.99498,70581.0,76119.1171344,603616.1400199999,820406.742112,1212190667.97,103.85001,102.61802,102.3,101.9,105.6,106.88378,106.4,104.67459000000001,1.1025227633584223,1.2005591220723204,0.3108699902248304,0.3925417075564184,-3.5037878787878753,-1.2010989880784564,1,107.29883999999998,2.1942572873483925,up1,33.33333333333334,61.590237871746154,7.976667911303636,42.56793537052877,1.1526819511229576,up1
2013-08-13,8.66769831565271,0.0,0.0,0.0,0.0,107.29883999999998,75208.0,97804.28540760001,518146.09836000006,2483614.52471,1239304284.47,104.99498,103.85001,102.61802,102.3,101.9,105.6,106.88378,106.4,2.1942572873483925,1.1025227633584223,1.2005591220723204,0.3108699902248304,0.3925417075564184,-3.5037878787878753,1,100.03,-6.774388241289458,down4,0.0,6.555588614499655,-14.15966803955375,202.72965801284738,2.2367451933453566,up1
2013-08-14,9.7511606051093,0.0,0.0,0.0,0.0,100.03,60659.0,163031.282609,389416.79,2073928.9861700002,1155734116.25,107.29883999999998,104.99498,103.85001,102.61802,102.3,101.9,105.6,106.88378,-6.774388241289458,2.1942572873483925,1.1025227633584223,1.2005591220723204,0.3108699902248304,0.3925417075564184,0,98.28,-1.749475157452764,down1,12.5,-19.345016487607708,-24.844210690275403,-16.49553642338425,-6.743313104556847,down4
2013-08-15,8.66769831565271,0.0,0.0,0.0,0.0,98.28,66433.0,143720.036409,416608.92,1071052.5058799998,1135925154.0,100.03,107.29883999999998,104.99498,103.85001,102.61802,102.3,101.9,105.6,-1.749475157452764,-6.774388241289458,2.1942572873483925,1.1025227633584223,1.2005591220723204,0.3108699902248304,0,98.51,0.23402523402523911,up1,-11.111111111111114,9.51878534100463,6.982783151183597,-48.3563558336705,-1.7139722684897407,down1
2013-08-16,7.5842360261961215,0.0,0.0,0.0,0.0,98.51,69457.0,119541.38352,428025.95,808676.273788,1139007098.5,98.28,100.03,107.29883999999998,104.99498,103.85001,102.61802,102.3,101.9,0.23402523402523911,-1.749475157452764,-6.774388241289458,2.1942572873483925,1.1025227633584223,1.2005591220723204,1,98.39,-0.1218150441579553,down1,-12.500000000000014,4.551954600876073,2.7404670068034136,-24.497046657523654,0.27131580713283654,up1
2013-08-17,7.5842360261961215,0.0,0.0,0.0,0.0,98.39,58546.0,79053.3861775,462826.56,524028.04498500004,1138079589.75,98.51,98.28,100.03,107.29883999999998,104.99498,103.85001,102.61802,102.3,-0.1218150441579553,0.23402523402523911,-1.749475157452764,-6.774388241289458,2.1942572873483925,1.1025227633584223,0,99.02,0.6403089744892725,up1,0.0,-15.708999812833838,8.130490686370763,-35.19928035846176,-0.08143134061424462,down1
2013-08-18,8.66769831565271,0.0,0.0,0.0,0.0,99.02,42791.0,124190.49944300001,492030.38,494040.7063,1145854489.0,98.39,98.51,98.28,100.03,107.29883999999998,104.99498,103.85001,102.61802,0.6403089744892725,-0.1218150441579553,0.23402523402523911,-1.749475157452764,-6.774388241289458,2.1942572873483925,1,102.07,3.080185821046257,up2,14.285714285714292,-26.910463567109616,6.309884203706886,-5.722468286188459,0.6831595364703702,up1
2013-08-19,9.7511606051093,0.0,0.0,0.0,0.0,102.07,65506.0,127495.683274,457988.09,1879331.0728900002,1181603148.0,99.02,98.39,98.51,98.28,100.03,107.29883999999998,104.99498,103.85001,3.080185821046257,0.6403089744892725,-0.1218150441579553,0.23402523402523911,-1.749475157452764,-6.774388241289458,1,104.59,2.468893896345648,up1,12.5,53.083592344184524,-6.9187374161733715,280.40004577047944,3.1198253655399384,up2
2013-08-20,9.7511606051093,0.0,0.0,0.0,0.0,104.59,69460.0,126064.55170499999,477976.3,1250208.59202,1211248945.75,102.07,99.02,98.39,98.51,98.28,100.03,107.29883999999998,104.99498,2.468893896345648,3.080185821046257,0.6403089744892725,-0.1218150441579553,0.23402523402523911,-1.749475157452764,1,109.75,4.933550052586284,up2,0.0,6.036088297255219,4.364351483463238,-33.47587287547731,2.5089470860143592,up1
2013-08-21,9.7511606051093,0.0,0.0,0.0,0.0,109.75,70761.0,130286.25366700001,568944.0,2178352.1382299997,1271571731.25,104.59,102.07,99.02,98.39,98.51,98.28,100.03,107.29883999999998,4.933550052586284,2.468893896345648,3.080185821046257,0.6403089744892725,-0.1218150441579553,0.23402523402523911,1,111.01,1.1480637813211843,up1,0.0,1.8730204434206712,19.031843210636183,74.23909515054362,4.980213663892883,up2
2013-08-22,8.66769831565271,0.0,0.0,0.0,0.0,111.01,70737.0,115057.769394,581359.37,1576756.03376,1286747437.75,109.75,104.59,102.07,99.02,98.39,98.51,98.28,100.03,1.1480637813211843,4.933550052586284,2.468893896345648,3.080185821046257,0.6403089744892725,-0.1218150441579553,1,107.48,-3.1798937032699826,down2,-11.111111111111114,-0.03391698817145539,2.182177859332384,-27.617027289206845,1.1934605124542799,up1
2013-08-23,7.5842360261961215,0.0,0.0,0.0,0.0,107.48,68764.0,104997.30135,581466.8,1310236.09211,1246407942.0,111.01,109.75,104.59,102.07,99.02,98.39,98.51,98.28,-3.1798937032699826,1.1480637813211843,4.933550052586284,2.468893896345648,3.080185821046257,0.6403089744892725,0,108.79,1.2188314104949711,up1,-12.500000000000014,-2.7892050836196063,0.018479103553460163,-16.903055129869713,-3.1349971693386465,down2
2013-08-24,6.500773736739532,0.0,0.0,0.0,0.0,108.79,54649.0,75473.1428165,508919.62,483357.36686199997,1262105427.0,107.48,111.01,109.75,104.59,102.07,99.02,98.39,98.51,1.2188314104949711,-3.1798937032699826,1.1480637813211843,4.933550052586284,2.468893896345648,3.080185821046257,1,112.9,3.7779207647761694,up2,-14.285714285714306,-20.526729102437315,-12.47658163802302,-63.10913966019645,1.2594179217770147,up1
2013-08-25,7.5842360261961215,0.0,0.0,0.0,0.0,112.9,48105.0,51036.878561800004,407004.5,927782.878554,1310190387.5,108.79,107.48,111.01,109.75,104.59,102.07,99.02,98.39,3.7779207647761694,1.2188314104949711,-3.1798937032699826,1.1480637813211843,4.933550052586284,2.468893896345648,1,111.8,-0.9743135518157686,down1,16.66666666666667,-11.974601548061258,-20.02577931658442,91.94553391774105,3.809900462459538,up2
2013-08-26,6.500773736739532,0.0,0.0,0.0,0.0,111.8,57471.0,81080.091281,458603.6,974240.889234,1297880610.0,112.9,108.79,107.48,111.01,109.75,104.59,102.07,99.02,-0.9743135518157686,3.7779207647761694,1.2188314104949711,-3.1798937032699826,1.1480637813211843,4.933550052586284,0,117.52,5.116279069767444,up2,-14.285714285714306,19.469909572809485,12.677771375992151,5.007422722911983,-0.9395411245146192,down1
2013-08-27,8.66769831565271,0.0,0.0,0.0,0.0,117.52,71151.0,123627.444873,511329.52,2393060.75745,1364789140.0,111.8,112.9,108.79,107.48,111.01,109.75,104.59,102.07,5.116279069767444,-0.9743135518157686,3.7779207647761694,1.2188314104949711,-3.1798937032699826,1.1480637813211843,1,119.25,1.4720898570456171,up1,33.33333333333334,23.803309495223672,11.497057589604623,145.63337300814294,5.155214546274792,up2
2013-08-28,8.66769831565271,0.0,0.0,0.0,0.0,119.25,72494.0,121712.545323,526846.5,1313735.3389700002,1385377931.25,117.52,111.8,112.9,108.79,107.48,111.01,109.75,104.59,1.4720898570456171,5.116279069767444,-0.9743135518157686,3.7779207647761694,1.2188314104949711,-3.1798937032699826,1,119.48,0.19287211740041244,up1,0.0,1.8875349608578915,3.034634104442077,-45.102299016850225,1.5085693933643114,up1
2013-08-29,6.500773736739532,0.0,0.0,0.0,0.0,119.48,67844.0,2114325.81538,596683.12,1231358.90848,1388641365.0,119.25,117.52,111.8,112.9,108.79,107.48,111.01,109.75,0.19287211740041244,1.4720898570456171,5.116279069767444,-0.9743135518157686,3.7779207647761694,1.2188314104949711,1,124.79,4.444258453297621,up2,-25.000000000000014,-6.414323944050537,13.255591524286487,-6.270397700847809,0.23556270649233113,up1
2013-08-30,7.5842360261961215,0.0,0.0,0.0,0.0,124.79,72629.0,94403.474628,610597.47,1673618.2041200001,1450961407.75,119.48,119.25,117.52,111.8,112.9,108.79,107.48,111.01,4.444258453297621,0.19287211740041244,1.4720898570456171,5.116279069767444,-0.9743135518157686,3.7779207647761694,1,132.75,6.378716243288721,up3,16.66666666666667,7.052944991450971,2.3319496619914446,35.91635977084283,4.487842888793679,up2
2013-08-31,6.500773736739532,0.0,0.0,0.0,0.0,132.75,82290.0,73824.67881119999,717779.25,2420599.1924900003,1544227650.0,124.79,119.48,119.25,117.52,111.8,112.9,108.79,107.48,6.378716243288721,4.444258453297621,0.19287211740041244,1.4720898570456171,5.116279069767444,-0.9743135518157686,1,130.82,-1.4538606403013148,down1,-14.285714285714306,13.301849123628301,17.553590583989816,44.63269977173604,6.427892689070731,up3
2013-09-01,7.5842360261961215,0.0,0.0,0.0,0.0,130.82,49046.0,515921.04623599997,729321.5,1836451.86975,1522502783.0,132.75,124.79,119.48,119.25,117.52,111.8,112.9,108.79,-1.4538606403013148,6.378716243288721,4.444258453297621,0.19287211740041244,1.4720898570456171,5.116279069767444,0,131.03,0.1605259134688879,up1,16.66666666666667,-40.39859035119699,1.6080501073275713,-24.132343948239736,-1.406843544084964,down1
2013-09-02,6.500773736739532,0.0,0.0,0.0,0.0,131.03,52118.0,204701.234687,775828.63,1084020.80584,1525716595.75,130.82,132.75,124.79,119.48,119.25,117.52,111.8,112.9,0.1605259134688879,-1.4538606403013148,6.378716243288721,4.444258453297621,0.19287211740041244,1.4720898570456171,1,130.45,-0.4426467221247208,down1,-14.285714285714306,6.263507727439546,6.3767666248698305,-40.97200020888268,0.2110874795031492,up1
