date,bitcoin,blockchain,bitcoin price,bitcoin buy,bitcoin mining,isPartial
2013-02-21,7.387242882658561,0.0,0.0,0.0,0.0,False
2013-02-22,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-02-23,8.864691459190274,0.0,0.0,0.0,0.0,False
2013-02-24,8.864691459190274,0.0,0.0,0.0,0.0,False
2013-02-25,7.387242882658561,0.0,0.0,0.0,0.0,False
2013-02-26,7.387242882658561,0.0,0.0,0.0,0.0,False
2013-02-27,7.387242882658561,0.0,0.0,0.0,0.0,False
2013-02-28,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-03-01,11.819588612253698,0.0,0.0,0.0,0.0,False
2013-03-02,8.864691459190274,0.0,0.0,0.0,0.0,False
2013-03-03,8.864691459190274,0.0,0.0,0.0,0.0,False
2013-03-04,7.387242882658561,0.0,0.0,0.0,0.0,False
2013-03-05,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-03-06,13.29703718878541,0.0,0.0,0.0,0.0,False
2013-03-07,14.774485765317122,0.0,0.0,0.0,0.0,False
2013-03-08,11.819588612253698,0.0,0.0,0.0,0.0,False
2013-03-09,11.819588612253698,0.0,0.0,0.0,0.0,False
2013-03-10,13.29703718878541,0.0,0.0,0.0,0.0,False
2013-03-11,13.29703718878541,0.0,0.0,0.0,0.0,False
2013-03-12,19.206831494912258,0.0,0.0,0.0,0.0,False
2013-03-13,13.29703718878541,0.0,0.0,0.0,0.0,False
2013-03-14,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-03-15,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-03-16,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-03-17,10.342140035721986,0.0,0.0,0.0,0.0,False
2013-03-18,11.819588612253698,0.0,0.0,0.0,0.0,False
2013-03-19,16.251934341848834,0.0,0.0,0.0,0.0,False
2013-03-20,17.729382918380548,0.0,0.0,0.0,0.0,False
2013-03-21,25.11662580103911,0.0,0.0,0.0,0.0,False
2013-03-22,26.59407437757082,0.0,0.0,0.0,0.0,False
2013-03-23,29.548971530634244,0.0,0.0,0.0,0.0,False
2013-03-24,23.639177224507396,0.0,0.0,0.0,0.0,False
2013-03-25,25.11662580103911,0.0,0.0,0.0,0.0,False
2013-03-26,25.11662580103911,0.0,0.0,0.0,0.0,False
2013-03-27,32.50386868369767,0.0,0.0,0.0,0.0,False
2013-03-28,36.93621441329281,0.0,0.0,0.0,0.0,False
2013-03-29,39.89111156635623,0.0,0.0,0.0,0.0,False
2013-03-30,36.93621441329281,0.0,0.0,0.0,0.0,False
2013-03-31,33.98131726022938,0.0,0.0,0.0,0.0,False
2013-04-01,38.413662989824516,0.0,0.0,0.0,0.0,False
2013-04-02,45.80090587248308,0.0,0.0,0.0,0.0,False
2013-04-03,67.96263452045876,0.0,0.0,0.0,0.0,False
2013-04-04,65.00773736739534,0.0,0.0,0.0,0.0,False
2013-04-05,54.665597331673354,0.0,0.0,0.0,0.0,False
2013-04-06,44.323457295951364,0.0,0.0,0.0,0.0,False
2013-04-07,45.80090587248308,0.0,0.0,0.0,0.0,False
2013-04-08,65.00773736739534,0.0,0.0,0.0,0.0,False
2013-04-09,82.73712028577589,0.0,0.0,0.0,0.0,False
2013-04-10,125.58312900519554,0.0,0.0,0.0,0.0,False
2013-04-11,147.74485765317124,0.0,0.0,0.0,0.0,False
2013-04-12,127.06057758172726,0.0,0.0,0.0,0.0,False
2013-04-13,82.73712028577589,0.0,0.0,0.0,0.0,False
2013-04-14,69.44008309699048,0.0,0.0,0.0,0.0,False
2013-04-15,65.00773736739534,0.0,0.0,0.0,0.0,False
2013-04-16,59.09794306126849,0.0,0.0,0.0,0.0,False
2013-04-17,47.27835444901479,0.0,0.0,0.0,0.0,False
2013-04-18,47.27835444901479,0.0,0.0,0.0,0.0,False
2013-04-19,39.89111156635623,0.0,0.0,0.0,0.0,False
2013-04-20,29.548971530634244,0.0,0.0,0.0,0.0,False
2013-04-21,31.026420107165958,0.0,0.0,0.0,0.0,False
2013-04-22,31.026420107165958,0.0,0.0,0.0,0.0,False
2013-04-23,35.458765836761096,0.0,0.0,0.0,0.0,False
2013-04-24,31.026420107165958,0.0,0.0,0.0,0.0,False
2013-04-25,29.548971530634244,0.0,0.0,0.0,0.0,False
2013-04-26,29.548971530634244,0.0,0.0,0.0,0.0,False
2013-04-27,26.59407437757082,0.0,0.0,0.0,0.0,False
2013-04-28,26.59407437757082,0.0,0.0,0.0,0.0,False
2013-04-29,25.11662580103911,0.0,0.0,0.0,0.0,False
2013-04-30,22.161728647975682,0.0,0.0,0.0,0.0,False
2013-05-01,31.026420107165958,0.0,0.0,0.0,0.0,False
2013-05-02,16.251934341848834,0.0,0.0,0.0,0.0,False
2013-05-03,17.33539663130542,0.0,0.0,0.0,0.0,False
2013-05-04,14.085009762935655,0.0,1.299465240641711,0.0,0.0,False
2013-05-05,14.085009762935655,0.0,0.0,0.0,0.0,False
2013-05-06,14.085009762935655,0.0,0.0,0.0,0.0,False
2013-05-07,13.001547473479066,0.0,0.0,0.0,0.0,False
2013-05-08,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-09,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-10,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-05-11,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-05-12,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-05-13,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-14,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-05-15,13.001547473479066,0.0,0.0,0.0,0.0,False
2013-05-16,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-17,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-18,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-05-19,13.001547473479066,0.0,0.0,0.0,0.0,False
2013-05-20,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-21,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-05-22,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-05-23,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-05-24,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-05-25,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-05-26,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-05-27,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-05-28,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-29,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-05-30,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-05-31,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-06-01,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-02,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-06-03,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-04,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-05,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-06,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-07,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-08,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-09,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-06-10,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-06-11,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-06-12,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-13,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-14,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-15,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-16,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-17,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-18,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-19,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-20,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-21,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-22,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-23,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-24,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-25,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-06-26,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-27,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-28,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-06-29,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-06-30,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-07-01,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-07-02,14.085009762935655,0.0,0.0,0.0,0.0,False
2013-07-03,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-07-04,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-07-05,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-07-06,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-07-07,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-07-08,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-07-09,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-10,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-11,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-12,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-13,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-14,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-15,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-16,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-17,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-18,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-19,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-07-20,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-21,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-07-22,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-23,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-24,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-07-25,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-26,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-27,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-07-28,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-07-29,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-07-30,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-07-31,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-01,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-02,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-08-03,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-04,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-05,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-06,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-07,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-08,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-09,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-10,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-11,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-12,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-13,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-14,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-08-15,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-16,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-17,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-18,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-19,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-08-20,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-08-21,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-08-22,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-23,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-24,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-25,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-26,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-27,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-28,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-08-29,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-08-30,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-08-31,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-01,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-09-02,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-03,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-04,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-05,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-06,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-07,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-08,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-09,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-09-10,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-11,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-12,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-13,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-14,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-15,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-16,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-17,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-18,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-19,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-20,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-09-21,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-22,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-23,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-09-24,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-25,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-26,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-27,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-28,5.417311447282945,0.0,0.0,0.0,0.0,False
2013-09-29,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-09-30,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-10-01,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-10-02,15.168472052392243,0.0,1.299465240641711,0.0,0.0,False
2013-10-03,22.752708078588366,0.0,1.299465240641711,0.0,0.0,False
2013-10-04,15.168472052392243,0.0,1.299465240641711,0.0,0.0,False
2013-10-05,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-10-06,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-07,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-08,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-09,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-10-10,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-10-11,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-10-12,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-10-13,6.500773736739533,0.0,0.0,0.0,0.0,False
2013-10-14,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-10-15,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-10-16,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-10-17,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-10-18,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-10-19,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-20,7.5842360261961215,0.0,0.0,0.0,0.0,False
2013-10-21,8.66769831565271,0.0,0.0,0.0,0.0,False
2013-10-22,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-10-23,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-24,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-25,9.7511606051093,0.0,0.0,0.0,0.0,False
2013-10-26,11.918085184022477,0.0,0.0,0.0,0.0,False
2013-10-27,10.83462289456589,0.0,0.0,0.0,0.0,False
2013-10-28,13.001547473479066,0.0,1.299465240641711,0.0,0.0,False
2013-10-29,26.003094946958132,0.0,1.299465240641711,0.0,0.0,False
2013-10-30,43.33849157826356,0.0,2.598930481283422,0.0,0.0,False
2013-10-31,29.2534818153279,0.0,1.299465240641711,0.0,0.0,False
2013-11-01,20.585783499675188,0.0,0.0,0.0,0.0,False
2013-11-02,17.33539663130542,0.0,0.0,0.0,0.0,False
2013-11-03,15.168472052392243,0.0,1.299465240641711,0.0,0.0,False
2013-11-04,19.5023212102186,0.0,1.299465240641711,0.0,0.0,False
2013-11-05,19.5023212102186,0.0,1.299465240641711,0.0,0.0,False
2013-11-06,23.836170368044954,0.0,1.299465240641711,0.0,0.0,False
2013-11-07,28.17001952587131,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-08,27.08655723641472,0.32727272727272727,1.299465240641711,0.0,0.0,False
2013-11-09,28.17001952587131,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-10,23.836170368044954,0.0,1.299465240641711,0.0,0.0,False
2013-11-11,21.66924578913178,0.0,1.299465240641711,0.0,0.0,False
2013-11-12,22.752708078588366,0.32727272727272727,1.299465240641711,0.0,0.0,False
2013-11-13,24.919632657501545,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-14,27.08655723641472,0.0,1.299465240641711,0.0,0.0,False
2013-11-15,29.2534818153279,0.0,1.299465240641711,0.0,0.0,False
2013-11-16,24.919632657501545,0.0,1.299465240641711,0.0,0.0,False
2013-11-17,29.2534818153279,0.0,1.299465240641711,0.0,0.0,False
2013-11-18,62.840812788482154,0.32727272727272727,5.197860962566844,0.0,0.0,False
2013-11-19,91.01083231435346,0.32727272727272727,7.796791443850267,0.0,0.0,False
2013-11-20,60.67388820956897,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-11-21,48.7558030255465,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-11-22,49.83926531500309,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-11-23,45.50541615717673,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-24,41.171566999350375,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-25,40.088104709893784,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-26,42.255029288806966,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-11-27,71.50851110413487,0.32727272727272727,5.197860962566844,0.0,0.0,False
2013-11-28,108.34622894565888,0.32727272727272727,6.497326203208555,0.0,0.0,False
2013-11-29,99.67853063000618,0.32727272727272727,5.197860962566844,0.0,0.0,False
2013-11-30,73.67543568304804,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-01,63.924275077938745,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-02,68.2581242357651,0.32727272727272727,5.197860962566844,0.0,0.0,False
2013-12-03,60.67388820956897,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-04,54.17311447282944,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-05,75.84236026196122,0.32727272727272727,6.497326203208555,0.0,0.0,False
2013-12-06,71.50851110413487,0.32727272727272727,5.197860962566844,0.0,0.0,False
2013-12-07,74.75889797250463,0.32727272727272727,7.796791443850267,0.0,0.0,False
2013-12-08,54.17311447282944,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-09,52.006189893916265,0.32727272727272727,5.197860962566844,0.0,0.0,False
2013-12-10,47.67234073608991,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-11,48.7558030255465,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-12,42.255029288806966,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-12-13,45.50541615717673,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-12-14,36.83771784152402,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-12-15,40.088104709893784,0.32727272727272727,2.598930481283422,0.0,0.0,False
2013-12-16,44.42195386772014,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-17,45.50541615717673,0.32727272727272727,3.8983957219251333,0.0,0.0,False
2013-12-18,27.086557236414723,0.32727272727272727,1.299465240641711,0.0,0.0,False
2013-12-19,18.441911309899385,0.32727272727272727,0.8663101604278074,0.0,0.0,False
2013-12-20,13.83143348242454,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2013-12-21,12.678814025555827,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2013-12-22,12.39065916133865,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2013-12-23,11.814349432904294,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2013-12-24,10.661729976035582,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2013-12-25,10.373575111818404,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2013-12-26,9.79726538338405,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2013-12-27,10.373575111818404,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2013-12-28,9.220955654949693,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2013-12-29,9.220955654949693,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2013-12-30,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2013-12-31,8.932800790732514,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-01,8.068336198080981,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-02,8.932800790732514,0.0,0.2887700534759358,0.0,0.0,False
2014-01-03,10.085420247601226,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-04,8.068336198080981,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-05,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-06,11.814349432904294,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-01-07,11.526194568687115,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-08,11.238039704469937,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-09,10.94988484025276,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-10,10.373575111818404,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-11,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-12,9.220955654949693,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-13,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-14,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-15,10.085420247601226,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-16,11.238039704469937,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-01-17,11.526194568687115,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-18,8.35649106229816,0.32727272727272727,0.1443850267379679,0.0,0.0,False
2014-01-19,9.220955654949693,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-20,10.373575111818404,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-21,11.238039704469937,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-22,12.102504297121472,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-23,10.661729976035582,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-24,10.661729976035582,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-25,8.35649106229816,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-26,8.932800790732514,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-27,12.39065916133865,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-01-28,13.543278618207362,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-01-29,10.085420247601226,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-30,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-01-31,8.35649106229816,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-01,8.068336198080981,0.32727272727272727,0.1443850267379679,0.0,0.0,False
2014-02-02,7.780181333863803,0.32727272727272727,0.1443850267379679,0.0,0.0,False
2014-02-03,7.492026469646626,0.32727272727272727,0.1443850267379679,0.0,0.0,False
2014-02-04,8.068336198080981,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-05,8.068336198080981,0.32727272727272727,0.1443850267379679,0.0,0.0,False
2014-02-06,8.35649106229816,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-07,12.102504297121472,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2014-02-08,8.932800790732514,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-09,8.932800790732514,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-10,13.83143348242454,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2014-02-11,12.678814025555827,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2014-02-12,10.94988484025276,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-13,10.373575111818404,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-14,12.678814025555827,0.32727272727272727,0.7219251336898396,0.0,0.0,False
2014-02-15,8.932800790732514,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-16,9.79726538338405,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-17,8.932800790732514,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-18,10.085420247601226,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-19,9.509110519166871,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-20,10.661729976035582,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-21,9.79726538338405,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-02-22,8.068336198080981,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-23,7.492026469646626,0.32727272727272727,0.1443850267379679,0.0,0.0,False
2014-02-24,12.102504297121472,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-02-25,28.81548642171779,0.32727272727272727,1.7326203208556148,0.0,0.0,False
2014-02-26,21.89976968050552,0.32727272727272727,1.0106951871657754,0.0,0.0,False
2014-02-27,13.543278618207362,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2014-02-28,19.30637590255092,0.32727272727272727,1.0106951871657754,0.0,0.0,False
2014-03-01,14.119588346641716,0.32727272727272727,0.5775401069518716,0.0,0.0,False
2014-03-02,10.373575111818404,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-03-03,10.373575111818404,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-03-04,10.94988484025276,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-03-05,12.678814025555827,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-03-06,18.15375644568221,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-03-07,21.89976968050552,0.32727272727272727,0.4331550802139037,0.0,0.0,False
2014-03-08,10.94988484025276,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-03-09,9.220955654949693,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-03-10,8.644645926515336,0.32727272727272727,0.2887700534759358,0.0,0.0,False
2014-03-11,8.068336198080981,0.32727272727272727,0.2887700534759358,0.0,0.0,False
